cod,retorno,variancia
ABEV3,-0.06666666666666667,0.6602409638554256
ARZZ3,0.01282051282051282,92.57869879518084
BBSE3,0.65,11.080947791164636
BBDC4,-0.21052631578947367,4.8200642570281085
BBAS3,0.1724137931034483,11.511389558232947
BRKM5,-0.5789473684210527,73.80620080321314
CIEL3,1.5,1.4281124497991957
